X,X_compensated,Y,Y_compensated,Z,Z_compensated
9.942934115125901,8.38928239168782,4.905413740942874,2.256657946939464,78.24550904834328,78.53786251501182
9.944283712719475,8.39547246623683,4.946669179482236,2.304143584690816,78.08602746007196,78.37806492438305
9.942934115125901,8.391869329933288,4.905413740942874,2.2586554617748114,78.24550904834328,78.53737682034972
9.944283712719475,8.396968865978073,4.946669179482236,2.305598550166191,78.08602746007196,78.37778340438891
9.944283712719475,8.398836362571544,4.946669179482236,2.305973940280759,78.08602746007196,78.37743206750696
9.944283712719475,8.400264252374086,4.946669179482236,2.306365930138383,78.08602746007196,78.37716343357242
9.944283712719475,8.401498334632794,4.946669179482236,2.3077708020579517,78.08602746007196,78.37693126035903
9.942934115125901,8.39800783437385,4.905413740942874,2.2630482313685967,78.24550904834328,78.53622430744237
9.944283712719475,8.402580234119792,4.946669179482236,2.3096393023651265,78.08602746007196,78.37672771720331
9.944283712719475,8.403710616836436,4.946669179482236,2.3092094543696615,78.08602746007196,78.376515051914
9.944283712719475,8.403459567041567,4.946669179482236,2.310220004620405,78.08602746007196,78.37656228339625
9.944283712719475,8.402846619217769,4.946669179482236,2.3101920470460837,78.08602746007196,78.37667760073747
9.944283712719475,8.40223294008102,4.946669179482236,2.3088655176133197,78.08602746007196,78.37679305544157
9.944283712719475,8.401694326935297,4.946669179482236,2.307872148473711,78.08602746007196,78.37689438739945
9.944283712719475,8.400600594994499,4.946669179482236,2.306089265691009,78.08602746007196,78.37710015607537
9.944283712719475,8.400365900026495,4.946669179482236,2.305205686370324,78.08602746007196,78.37714431019567
9.944283712719475,8.398538720482774,4.946669179482236,2.3032535968993924,78.08602746007196,78.37748806380844
9.944283712719475,8.397888668098778,4.946669179482236,2.301855708930993,78.08602746007196,78.37761035993609
9.944283712719475,8.397792861577692,4.946669179482236,2.3003413283877254,78.08602746007196,78.37762838425695
9.944283712719475,8.397174499945674,4.946669179482236,2.2999435119383644,78.08602746007196,78.37774471804917
9.944283712719475,8.397578757274237,4.946669179482236,2.2986134760046366,78.08602746007196,78.37766866421634
9.944283712719475,8.397909990887959,4.946669179482236,2.297408084109675,78.08602746007196,78.37760634842559
9.944283712719475,8.397449359929489,4.946669179482236,2.2958278801161236,78.08602746007196,78.37769300803797
9.944283712719475,8.397215685143184,4.946669179482236,2.2957413852901563,78.08602746007196,78.37773696979055
9.942934115125901,8.39250065875961,4.905413740942874,2.247764367847541,78.24550904834328,78.53725828849353
9.942934115125901,8.392513537036148,4.905413740942874,2.247769037023722,78.24550904834328,78.53725587059733
9.944283712719475,8.395515696302953,4.946669179482236,2.293482906978296,78.08602746007196,78.3780567914626
9.944283712719475,8.395454648437731,4.946669179482236,2.2928762769098725,78.08602746007196,78.37806827646511
9.944283712719475,8.395149701044707,4.946669179482236,2.2919985120485458,78.08602746007196,78.37812564652285
9.944283712719475,8.395959388357232,4.946669179482236,2.29290044892544,78.08602746007196,78.37797331911847
9.944283712719475,8.395208996392267,4.946669179482236,2.292528258075206,78.08602746007196,78.37811449123419
9.944283712719475,8.392268898774436,4.946669179482236,2.294338828551895,78.08602746007196,78.37866761200812
9.944283712719475,8.386663642879114,4.946669179482236,2.2975601050946395,78.08602746007196,78.37972211497475
9.942934115125901,8.377690323214347,4.905413740942874,2.2544733708864833,78.24550904834328,78.54003886391487
9.944283712719475,8.37806491323057,4.946669179482236,2.303237288216187,78.08602746007196,78.38133973647687
9.944283712719475,8.374356558920445,4.946669179482236,2.30584463601922,78.08602746007196,78.38203735079694
9.944283712719475,8.369604578132693,4.946669179482236,2.308128135501562,78.08602746007196,78.38293127979762
9.944283712719475,8.366678283410035,4.946669179482236,2.3118502795056974,78.08602746007196,78.38348175927776
9.944283712719475,8.3625463741524,4.946669179482236,2.3143411184291773,78.08602746007196,78.38425902405825
9.944283712719475,8.359465484852501,4.946669179482236,2.3166461516697026,78.08602746007196,78.38483857196643
9.944283712719475,8.356294154186479,4.946669179482236,2.3182545758163142,78.08602746007196,78.38543512693823
9.944283712719475,8.353537620042934,4.946669179482236,2.319533625258409,78.08602746007196,78.38595365018767
9.944283712719475,8.351590563448044,4.946669179482236,2.3210893342256407,78.08602746007196,78.38631990234435
9.944283712719475,8.34983133791573,4.946669179482236,2.3212888212787863,78.08602746007196,78.38665082048786
9.944283712719475,8.3476298101534,4.946669179482236,2.3218162241113545,78.08602746007196,78.38706493504216
9.944283712719475,8.345064848882286,4.946669179482236,2.3223890572868755,78.08602746007196,78.38754740897149
9.944283712719475,8.344540460928737,4.946669179482236,2.3229776161428517,78.08602746007196,78.38764604682508
9.944283712719475,8.343670033582043,4.946669179482236,2.3241462875457657,78.08602746007196,78.387809774642
9.944283712719475,8.343415142121389,4.946669179482236,2.3231407001868205,78.08602746007196,78.38785771976677
9.944283712719475,8.343080934577948,4.946669179482236,2.3228515172146094,78.08602746007196,78.38792058420063
9.944283712719475,8.343141699610092,4.946669179482236,2.3232848548137937,78.08602746007196,78.38790915430397
9.944283712719475,8.344842239720911,4.946669179482236,2.3231651627914442,78.08602746007196,78.38758928197839
9.942934115125901,8.342725165422067,4.905413740942874,2.277598560096528,78.24550904834328,78.54660290354097
9.944283712719475,8.348801856682547,4.946669179482236,2.325017912375765,78.08602746007196,78.3868444696269
9.944283712719475,8.351465530778874,4.946669179482236,2.325007137198089,78.08602746007196,78.3863434216063
9.944283712719475,8.353085985694316,4.946669179482236,2.3248932697738462,78.08602746007196,78.38603860531806
9.942934115125901,8.350651626401635,4.905413740942874,2.2790949916069962,78.24550904834328,78.54511492565605
9.942934115125901,8.353118399370626,4.905413740942874,2.2798353276255376,78.24550904834328,78.54465184837936
9.944283712719475,8.359457305334315,4.946669179482236,2.326836586206308,78.08602746007196,78.38484011061288
9.944283712719475,8.361085901986144,4.946669179482236,2.3264259651412984,78.08602746007196,78.38453375504699
9.944283712719475,8.361890995521915,4.946669179482236,2.3274577594998025,78.08602746007196,78.38438230819412
9.944283712719475,8.362045528861968,4.946669179482236,2.327459215601836,78.08602746007196,78.38435323874742
9.944283712719475,8.36084227026102,4.946669179482236,2.327742864243282,78.08602746007196,78.3845795847488
9.944283712719475,8.360774059189492,4.946669179482236,2.3274024276211778,78.08602746007196,78.38459241596577
9.944283712719475,8.358747731389709,4.946669179482236,2.3277944102415526,78.08602746007196,78.38497358818148
9.944283712719475,8.357005778098559,4.946669179482236,2.3275352241254628,78.08602746007196,78.38530126479296
9.944283712719475,8.354397943854769,4.946669179482236,2.3275777423012687,78.08602746007196,78.38579181778046
9.944283712719475,8.352844977470632,4.946669179482236,2.3274199008462904,78.08602746007196,78.38608394036093
9.944283712719475,8.34988246133568,4.946669179482236,2.3276921919037763,78.08602746007196,78.38664120397138
9.942934115125901,8.343453038652974,4.905413740942874,2.2803757697043996,78.24550904834328,78.54646626665651
9.944283712719475,8.346373478161475,4.946669179482236,2.3268837639364226,78.08602746007196,78.3873012538903
9.942934115125901,8.34165523435043,4.905413740942874,2.2811946031765897,78.24550904834328,78.54680375119678
9.944283712719475,8.346530209517082,4.946669179482236,2.3276878235985436,78.08602746007196,78.38727177242444
9.944283712719475,8.347621484285108,4.946669179482236,2.328583908269204,78.08602746007196,78.38706650115965
9.944283712719475,8.347592416778433,4.946669179482236,2.3290204471556346,78.08602746007196,78.38707196883296
9.944283712719475,8.34849599148669,4.946669179482236,2.32913256685659,78.08602746007196,78.38690200385317
9.944283712719475,8.349675484471296,4.946669179482236,2.328481107560362,78.08602746007196,78.38668013712447
9.944283712719475,8.349764877458398,4.946669179482236,2.329794509702532,78.08602746007196,78.3866633219591
9.944283712719475,8.350653401584387,4.946669179482236,2.3307779586308364,78.08602746007196,78.38649618688731
9.944283712719475,8.350809838850367,4.946669179482236,2.3310677220746365,78.08602746007196,78.38646676034018
9.944283712719475,8.352684305227424,4.946669179482236,2.33285464359157,78.08602746007196,78.38611416372127
9.944283712719475,8.353374903208369,4.946669179482236,2.3361031876838783,78.08602746007196,78.38598425821445
9.944283712719475,8.35472323041131,4.946669179482236,2.3384803998415005,78.08602746007196,78.38573062918516
9.942934115125901,8.350573761914394,4.905413740942874,2.2943378816755398,78.24550904834328,78.54512954278138
9.944283712719475,8.356954947868068,4.946669179482236,2.3444908256614525,78.08602746007196,78.38531082637559
9.944283712719475,8.356274581586764,4.946669179482236,2.34636014072873,78.08602746007196,78.38543880869639
9.944283712719475,8.356773536466823,4.946669179482236,2.349979946300745,78.08602746007196,78.38534495133322
9.944283712719475,8.356621629905689,4.946669179482236,2.351223432849891,78.08602746007196,78.38537352617575
9.944283712719475,8.357647728206295,4.946669179482236,2.353785826396296,78.08602746007196,78.38518050858781
9.944283712719475,8.356931723708527,4.946669179482236,2.356432666197402,78.08602746007196,78.38531519502968
9.944283712719475,8.357787803166897,4.946669179482236,2.358095783642108,78.08602746007196,78.38515415927894
9.944283712719475,8.357315579426766,4.946669179482236,2.3591479350005793,78.08602746007196,78.38524298859271
9.944283712719475,8.357755230996593,4.946669179482236,2.361008781632063,78.08602746007196,78.38516028638631
9.944283712719475,8.358216937570374,4.946669179482236,2.3631078364085387,78.08602746007196,78.38507343532156
9.944283712719475,8.359097406341137,4.946669179482236,2.3648050161505454,78.08602746007196,78.38490781105419
9.944283712719475,8.360000658618802,4.946669179482236,2.366607902943224,78.08602746007196,78.38473790051913
9.944283712719475,8.359835023595796,4.946669179482236,2.367231967299996,78.08602746007196,78.38476905811375
9.944283712719475,8.360372241660052,4.946669179482236,2.369685704786098,78.08602746007196,78.38466800199514
9.944283712719475,8.359594020112686,4.946669179482236,2.370783274536541,78.08602746007196,78.38481439323581
9.944283712719475,8.36010670004659,4.946669179482236,2.3724172508621897,78.08602746007196,78.38471795306367
9.944283712719475,8.360803417703739,4.946669179482236,2.372733504084421,78.08602746007196,78.3845868933221
9.944283712719475,8.362343494652098,4.946669179482236,2.373494142244071,78.08602746007196,78.38429718801517
9.944283712719475,8.363930304190864,4.946669179482236,2.3741671260590014,78.08602746007196,78.3839986903176
9.944283712719475,8.366275158250355,4.946669179482236,2.375419905817672,78.08602746007196,78.383557592705
9.942934115125901,8.362885353085101,4.905413740942874,2.32916102380714,78.24550904834328,78.5428183023596
9.944283712719475,8.369639193997966,4.946669179482236,2.3751910158907683,78.08602746007196,78.38292476800892
9.944283712719475,8.372098518151233,4.946669179482236,2.3745672469346015,78.08602746007196,78.38246212862903
9.944283712719475,8.373684990518312,4.946669179482236,2.3739670655705987,78.08602746007196,78.38216368513515
9.944283712719475,8.374737181925576,4.946669179482236,2.3737174995283103,78.08602746007196,78.38196574850689
9.944283712719475,8.376369211476657,4.946669179482236,2.3738467962942305,78.08602746007196,78.38165873231537
9.944283712719475,8.377435269911897,4.946669179482236,2.374246334860225,78.08602746007196,78.38145818533536
9.944283712719475,8.379416502766043,4.946669179482236,2.3754178673579576,78.08602746007196,78.38108547388964
9.944283712719475,8.381290520921693,4.946669179482236,2.378347712772035,78.08602746007196,78.38073292962783
9.944283712719475,8.383036586635438,4.946669179482236,2.381161941740268,78.08602746007196,78.38040445417043
9.944283712719475,8.38525132424252,4.946669179482236,2.3834881019665803,78.08602746007196,78.37998780805196
9.944283712719475,8.386226511163384,4.946669179482236,2.384763003577629,78.08602746007196,78.37980435070159
9.944283712719475,8.387727916806817,4.946669179482236,2.3862015615461396,78.08602746007196,78.37952189718132
9.944283712719475,8.388636789823368,4.946669179482236,2.387812511445349,78.08602746007196,78.37935091383558
9.944283712719475,8.389666151705002,4.946669179482236,2.3891313804135614,78.08602746007196,78.37915726271602
9.944283712719475,8.389896034315518,4.946669179482236,2.390309887176464,78.08602746007196,78.37911401542448
9.944283712719475,8.390288616207858,4.946669179482236,2.3927781372552785,78.08602746007196,78.3790401598153
9.944283712719475,8.390821405203003,4.946669179482236,2.3924021924627845,78.08602746007196,78.3789399271911
9.944283712719475,8.39090991118979,4.946669179482236,2.3914551954511203,78.08602746007196,78.37892327670453
9.944283712719475,8.391039018892096,4.946669179482236,2.3907365022609532,78.08602746007196,78.37889898787525
9.944283712719475,8.390735235986092,4.946669179482236,2.390493055036874,78.08602746007196,78.37895613806052
9.944283712719475,8.388698423098695,4.946669179482236,2.389709713751728,78.08602746007196,78.37933931894874
9.944283712719475,8.388281594997911,4.946669179482236,2.388922003874097,78.08602746007196,78.37941773554955
9.944283712719475,8.386329769523861,4.946669179482236,2.387467141675546,78.08602746007196,78.37978492515651
9.942934115125901,8.38095084673249,4.905413740942874,2.3403408284534586,78.24550904834328,78.53942672607646
9.944283712719475,8.384657038690841,4.946669179482236,2.3863276536901616,78.08602746007196,78.38009960793362
9.944283712719475,8.384360990921984,4.946669179482236,2.3861313809244042,78.08602746007196,78.38015530179807
9.944283712719475,8.383408144770629,4.946669179482236,2.3857996973491686,78.08602746007196,78.38033455523367
9.942934115125901,8.379290221270296,4.905413740942874,2.3383323639763556,78.24550904834328,78.5397384963293
9.944283712719475,8.384106275716237,4.946669179482236,2.3840900257615916,78.08602746007196,78.38020321994942
9.944283712719475,8.384701438531598,4.946669179482236,2.383900741582117,78.08602746007196,78.38009125522738
9.944283712719475,8.38493585206959,4.946669179482236,2.3828838482136736,78.08602746007196,78.38004715623406
9.944283712719475,8.385865763889983,4.946669179482236,2.3830489624021483,78.08602746007196,78.37987221646328
9.944283712719475,8.385735339782695,4.946669179482236,2.3824161701586966,78.08602746007196,78.37989675254482
9.944283712719475,8.385748630483459,4.946669179482236,2.382479070829339,78.08602746007196,78.37989425222747
9.944283712719475,8.385662313945158,4.946669179482236,2.382476449968128,78.08602746007196,78.37991049055205
9.944283712719475,8.385692692695455,4.946669179482236,2.38146246745342,78.08602746007196,78.37990477554108
9.942934115125901,8.38143087093616,4.905413740942874,2.335502766489066,78.24550904834328,78.53933660474863
9.944283712719475,8.386750689422449,4.946669179482236,2.3823919999927043,78.08602746007196,78.37970573926594
9.944283712719475,8.388839361708166,4.946669179482236,2.3838815219560576,78.08602746007196,78.37931280457413
9.944283712719475,8.39136879830112,4.946669179482236,2.3859039490886453,78.08602746007196,78.37883694694798
9.944283712719475,8.393849436214671,4.946669179482236,2.386548387711558,78.08602746007196,78.37837026602496
9.944283712719475,8.396010504916642,4.946669179482236,2.388611870267599,78.08602746007196,78.37796370248836
9.944283712719475,8.398595386415462,4.946669179482236,2.388565568623657,78.08602746007196,78.37747740308012
9.944283712719475,8.400893999991114,4.946669179482236,2.389257181042693,78.08602746007196,78.3770449565523
9.944283712719475,8.403306658787239,4.946669179482236,2.3913107579565414,78.08602746007196,78.37659105091191
9.944283712719475,8.404709848705338,4.946669179482236,2.391978490018076,78.08602746007196,78.37632706014415
9.944283712719475,8.40758455926432,4.946669179482236,2.3920445934334325,78.08602746007196,78.3757862194841
9.944283712719475,8.411707895716578,4.946669179482236,2.392378313703573,78.08602746007196,78.37501045700807
9.944283712719475,8.415299746906536,4.946669179482236,2.3917970696126436,78.08602746007196,78.37433467970092
9.944283712719475,8.418451695152593,4.946669179482236,2.392355308557052,78.08602746007196,78.37374166023024
9.942934115125901,8.416414646344123,4.905413740942874,2.345378169738859,78.24550904834328,78.53276826929479
9.944283712719475,8.424075273024254,4.946669179482236,2.39066166262917,78.08602746007196,78.37268360441361
9.944283712719475,8.425743869750645,4.946669179482236,2.3899738366885828,78.08602746007196,78.37236966038392
9.944283712719475,8.428175047201952,4.946669179482236,2.389251939350077,78.08602746007196,78.37191223496308
9.944283712719475,8.43017657918966,4.946669179482236,2.3882921268029764,78.08602746007196,78.37153564460668
9.942934115125901,8.427870795703384,4.905413740942874,2.342127229731942,78.24550904834328,78.53061717754584
9.944283712719475,8.433907990355321,4.946669179482236,2.3906112841973512,78.08602746007196,78.37083356934086
9.944283712719475,8.434464076988723,4.946669179482236,2.392460142132545,78.08602746007196,78.37072893940876
9.944283712719475,8.434488610201964,4.946669179482236,2.3957091048019685,78.08602746007196,78.37072432338202
9.942934115125901,8.430849897422318,4.905413740942874,2.35142131723612,78.24550904834328,78.53005778663744
9.944283712719475,8.434307823744527,4.946669179482236,2.3992035425685554,78.08602746007196,78.37075833910227
9.944283712719475,8.434261677913117,4.946669179482236,2.400272547285365,78.08602746007196,78.37076702162835
9.944283712719475,8.43384373659007,4.946669179482236,2.402030535262767,78.08602746007196,78.37084565893292
9.944283712719475,8.43350728031535,4.946669179482236,2.4033062907021856,78.08602746007196,78.3709089644301
9.944283712719475,8.433743413073646,4.946669179482236,2.404510991637575,78.08602746007196,78.37086453518198
9.944283712719475,8.432532080982714,4.946669179482236,2.404633587434865,78.08602746007196,78.3710924514274
9.944283712719475,8.432236512388078,4.946669179482236,2.4056239630010166,78.08602746007196,78.37114806353048
9.944283712719475,8.428988161842245,4.946669179482236,2.405153964230825,78.08602746007196,78.37175924687052
9.944283712719475,8.427486059557081,4.946669179482236,2.405228220554336,78.08602746007196,78.3720418681683
9.944283712719475,8.425043632564027,4.946669179482236,2.4050138964080956,78.08602746007196,78.37250140918516
9.944283712719475,8.423346847561685,4.946669179482236,2.4038170584207053,78.08602746007196,78.3728206560813
9.944283712719475,8.421408947966116,4.946669179482236,2.4029428708932348,78.08602746007196,78.37318526615124
9.944283712719475,8.418854029060372,4.946669179482236,2.4028697792356715,78.08602746007196,78.37366596318329
9.944283712719475,8.41646995650527,4.946669179482236,2.4018549404224663,78.08602746007196,78.37411451272479
9.944283712719475,8.4145965677596,4.946669179482236,2.4007710857975666,78.08602746007196,78.37446697768452
9.944283712719475,8.413308643610053,4.946669179482236,2.400827579050473,78.08602746007196,78.37470929037977
9.944283712719475,8.413513537636174,4.946669179482236,2.401543354158313,78.08602746007196,78.37467074126246
9.944283712719475,8.414242567995961,4.946669179482236,2.403917522969175,78.08602746007196,78.37453358002512
9.944283712719475,8.41548127350254,4.946669179482236,2.4048053962508598,78.08602746007196,78.37430052675974
9.944283712719475,8.416896681145289,4.946669179482236,2.4070153213554573,78.08602746007196,78.37403422718475
9.944283712719475,8.417621031140797,4.946669179482236,2.4085091806668686,78.08602746007196,78.37389794507126
9.944283712719475,8.418324934317946,4.946669179482236,2.4106631885745236,78.08602746007196,78.3737655096068
9.944283712719475,8.419763112117087,4.946669179482236,2.412146268971264,78.08602746007196,78.37349492354839
9.942934115125901,8.41635684442945,4.905413740942874,2.366929102662044,78.24550904834328,78.53277912241631
9.942934115125901,8.41649776401719,4.905413740942874,2.3674534564233483,78.24550904834328,78.53275266278052
9.942934115125901,8.418072459689544,4.905413740942874,2.368512959627929,78.24550904834328,78.53245699071269
9.944283712719475,8.422835722122299,4.946669179482236,2.4148733499920025,78.08602746007196,78.37291682303463
9.944283712719475,8.423309462412318,4.946669179482236,2.4158410036322366,78.08602746007196,78.37282769000744
9.944283712719475,8.423546770420712,4.946669179482236,2.4181842772269553,78.08602746007196,78.3727830410611
9.944283712719475,8.423452869486722,4.946669179482236,2.4184597506226586,78.08602746007196,78.37280070830603
9.944283712719475,8.423104136090165,4.946669179482236,2.4207520595710603,78.08602746007196,78.37286632164752
9.942934115125901,8.418656328863323,4.905413740942874,2.375563549013098,78.24550904834328,78.53234736039339
9.944283712719475,8.422732328655766,4.946669179482236,2.424055981967441,78.08602746007196,78.37293627623399
9.944283712719475,8.423501061260074,4.946669179482236,2.4245035512294666,78.08602746007196,78.37279164113528
9.944283712719475,8.423198475226304,4.946669179482236,2.4244846234501054,78.08602746007196,78.3728485719753
9.942934115125901,8.418507947166454,4.905413740942874,2.3786591658384126,78.24550904834328,78.53237522133318
9.944283712719475,8.424091628991354,4.946669179482236,2.426259465473528,78.08602746007196,78.37268052707034
9.944283712719475,8.42571583108347,4.946669179482236,2.428375586271324,78.08602746007196,78.37237493583167
9.942934115125901,8.422655586783417,4.905413740942874,2.382111050859916,78.24550904834328,78.53159643349498
9.944283712719475,8.4277287679515,4.946669179482236,2.428914298145137,78.08602746007196,78.37199620255254
9.944283712719475,8.428527572354445,4.946669179482236,2.4297753630592616,78.08602746007196,78.37184590715518
9.944283712719475,8.429384350089608,4.946669179482236,2.431035073428276,78.08602746007196,78.37168470363109
9.944283712719475,8.429659038394194,4.946669179482236,2.431380721883792,78.08602746007196,78.37163302068049
9.944283712719475,8.43110549287896,4.946669179482236,2.4323064302784414,78.08602746007196,78.37136086771162
9.944283712719475,8.431031308384222,4.946669179482236,2.432404271703242,78.08602746007196,78.37137482568554
9.944283712719475,8.432378017344593,4.946669179482236,2.433497998522287,78.08602746007196,78.37112143896188
9.944283712719475,8.433620600694425,4.946669179482236,2.43256530236439,78.08602746007196,78.37088764278754
9.944283712719475,8.436865987137661,4.946669179482236,2.4309736312746533,78.08602746007196,78.37027700827713
9.944283712719475,8.439685815387232,4.946669179482236,2.429124541308773,78.08602746007196,78.36974643946927
9.944283712719475,8.442598202179774,4.946669179482236,2.4283182207225456,78.08602746007196,78.36919845025413
9.942934115125901,8.44044433650633,4.905413740942874,2.3816611100212812,78.24550904834328,78.52825618739334
9.944283712719475,8.446157314693965,4.946669179482236,2.4272710805833366,78.08602746007196,78.36852876755653
9.944283712719475,8.44784537234069,4.946669179482236,2.425986905817561,78.08602746007196,78.36821113997897
9.944283712719475,8.449792907523216,4.946669179482236,2.425179709553391,78.08602746007196,78.36784468661558
9.944283712719475,8.452076578271802,4.946669179482236,2.4237551757275786,78.08602746007196,78.36741498225145
9.944283712719475,8.453488185628016,4.946669179482236,2.422567092267739,78.08602746007196,78.36714936718937
