X,X_compensated,Y,Y_compensated,Z
9.392626513028874,5.443974454639509,-2.1039765067536518,-1.9016259004691545,77.00032211917531
9.391737318532444,5.43606631468974,-2.1562168372463564,-1.9522592611893397,77.06260038320198
9.392626513028874,5.43661872330496,-2.1039765067536518,-1.898778191515473,77.00032211917531
9.392626513028874,5.434218823708336,-2.1039765067536518,-1.8974053245259648,77.00032211917531
9.391737318532444,5.427103351775843,-2.1562168372463564,-1.9479369453917235,77.06260038320198
9.391737318532444,5.423980161569061,-2.1562168372463564,-1.9450404246520911,77.06260038320198
9.392626513028874,5.4259188657311626,-2.1039765067536518,-1.8895748742080563,77.00032211917531
9.391737318532444,5.419092099381827,-2.1562168372463564,-1.9389437912750591,77.06260038320198
9.392626513028874,5.422387665378567,-2.1039765067536518,-1.8852069967334333,77.00032211917531
9.392626513028874,5.420914214099749,-2.1039765067536518,-1.8833559479525455,77.00032211917531
9.392626513028874,5.419760934022223,-2.1039765067536518,-1.8828251303371706,77.00032211917531
9.392626513028874,5.418746113251058,-2.1039765067536518,-1.8813524376372097,77.00032211917531
9.392626513028874,5.418438705424735,-2.1039765067536518,-1.879254839894032,77.00032211917531
9.392626513028874,5.417423589528335,-2.1039765067536518,-1.8769918721905774,77.00032211917531
9.392626513028874,5.414961983347079,-2.1039765067536518,-1.875701616123551,77.00032211917531
9.391737318532444,5.410232594050604,-2.1562168372463564,-1.9246062924111933,77.06260038320198
9.391737318532444,5.410130912618631,-2.1562168372463564,-1.923395375623982,77.06260038320198
9.391737318532444,5.41026135536317,-2.1562168372463564,-1.9214645975641196,77.06260038320198
9.391737318532444,5.4090286835036405,-2.1562168372463564,-1.919614920231803,77.06260038320198
9.392626513028874,5.413041450880298,-2.1039765067536518,-1.8664985698106689,77.00032211917531
9.392626513028874,5.413179627481821,-2.1039765067536518,-1.8662513040036461,77.00032211917531
9.391737318532444,5.40551686052207,-2.1562168372463564,-1.9181184986301623,77.06260038320198
9.391737318532444,5.402139216470627,-2.1562168372463564,-1.9181915613293092,77.06260038320198
9.388512809407906,5.379686987898676,-2.127079717923009,-1.8889766396878853,77.39110347882104
9.391737318532444,5.39830888460746,-2.1562168372463564,-1.9201662636277117,77.06260038320198
9.364921558284552,5.372485658463801,-2.1201834767045575,-1.8851518443077147,76.98123731935289
9.392626513028874,5.39621038631994,-2.1039765067536518,-1.8686576992196662,77.00032211917531
9.364921558284552,5.368327788273011,-2.1201834767045575,-1.8849774819876344,76.98123731935289
9.391737318532444,5.390266293682384,-2.1562168372463564,-1.921681632477782,77.06260038320198
9.391737318532444,5.388731951615744,-2.1562168372463564,-1.9211968924571505,77.06260038320198
9.391737318532444,5.388159294974733,-2.1562168372463564,-1.9212237347389094,77.06260038320198
9.392626513028874,5.393462928944689,-2.1039765067536518,-1.870224337126145,77.00032211917531
9.392626513028874,5.395296795904609,-2.1039765067536518,-1.870779681030355,77.00032211917531
9.391737318532444,5.393156853661198,-2.1562168372463564,-1.9229694877223766,77.06260038320198
9.392626513028874,5.4002516885929825,-2.1039765067536518,-1.8715623544616158,77.00032211917531
9.392626513028874,5.403391270292961,-2.1039765067536518,-1.8720555950325213,77.00032211917531
9.391737318532444,5.401744971316305,-2.1562168372463564,-1.9239484413543222,77.06260038320198
9.391737318532444,5.40463715468116,-2.1562168372463564,-1.9233359494060078,77.06260038320198
9.388512809407906,5.386795537864819,-2.127079717923009,-1.893067427843294,77.39110347882104
9.388512809407906,5.3884824243156,-2.127079717923009,-1.8929970809441328,77.39110347882104
9.392626513028874,5.414923665719472,-2.1039765067536518,-1.8708384855229225,77.00032211917531
9.391737318532444,5.408737001686925,-2.1562168372463564,-1.922961305851529,77.06260038320198
9.391737318532444,5.4074729467620575,-2.1562168372463564,-1.9226499641306258,77.06260038320198
9.392626513028874,5.410937442346378,-2.1039765067536518,-1.870686167544053,77.00032211917531
9.391737318532444,5.404387594292627,-2.1562168372463564,-1.9226268539334268,77.06260038320198
9.392626513028874,5.407357572099166,-2.1039765067536518,-1.8706214826014382,77.00032211917531
9.392626513028874,5.405147852890999,-2.1039765067536518,-1.8712928577880386,77.00032211917531
9.392626513028874,5.4026367869207705,-2.1039765067536518,-1.8712752164409265,77.00032211917531
9.392626513028874,5.400542569504518,-2.1039765067536518,-1.8707859917563996,77.00032211917531
9.391737318532444,5.39488292398965,-2.1562168372463564,-1.9224000582071328,77.06260038320198
9.391737318532444,5.3934784770744635,-2.1562168372463564,-1.9209601923337174,77.06260038320198
9.392626513028874,5.393975321364912,-2.1039765067536518,-1.8670992363794965,77.00032211917531
9.388512809407906,5.366089357426064,-2.127079717923009,-1.888489833214488,77.39110347882104
9.392626513028874,5.386511716634919,-2.1039765067536518,-1.8641118234947924,77.00032211917531
9.391737318532444,5.37939584447834,-2.1562168372463564,-1.9126884603975367,77.06260038320198
9.392626513028874,5.381455255931355,-2.1039765067536518,-1.8586980770259132,77.00032211917531
9.392626513028874,5.378685877629602,-2.1039765067536518,-1.8569530160208618,77.00032211917531
9.364921558284552,5.3498821806754036,-2.1201834767045575,-1.872072225850303,76.98123731935289
9.392626513028874,5.374706099699985,-2.1039765067536518,-1.8541166280013996,77.00032211917531
9.392626513028874,5.3721906925222696,-2.1039765067536518,-1.852737158704857,77.00032211917531
9.392626513028874,5.370604615478214,-2.1039765067536518,-1.851028383559229,77.00032211917531
9.391737318532444,5.367261310666971,-2.1562168372463564,-1.9015292354191915,77.06260038320198
9.391737318532444,5.365904085596112,-2.1562168372463564,-1.9000381226208376,77.06260038320198
9.392626513028874,5.368184981207859,-2.1039765067536518,-1.8437842297686675,77.00032211917531
9.392626513028874,5.366275156501625,-2.1039765067536518,-1.839940701469681,77.00032211917531
9.392626513028874,5.364280249474486,-2.1039765067536518,-1.836010112265137,77.00032211917531
9.392626513028874,5.361531022710975,-2.1039765067536518,-1.8325984371542503,77.00032211917531
9.388512809407906,5.335779760171243,-2.127079717923009,-1.850383938924058,77.39110347882104
9.391737318532444,5.355051856495404,-2.1562168372463564,-1.8775417884354682,77.06260038320198
9.391737318532444,5.35354899196326,-2.1562168372463564,-1.8756389934469668,77.06260038320198
9.391737318532444,5.351055822778779,-2.1562168372463564,-1.8727634125311445,77.06260038320198
9.392626513028874,5.352875526452307,-2.1039765067536518,-1.820326609783733,77.00032211917531
9.391737318532444,5.347465387115818,-2.1562168372463564,-1.8715875145923127,77.06260038320198
9.392626513028874,5.3485353363021275,-2.1039765067536518,-1.8196622594988079,77.00032211917531
9.392626513028874,5.346919797164404,-2.1039765067536518,-1.8196013033500802,77.00032211917531
9.391737318532444,5.341764646347225,-2.1562168372463564,-1.872405418226365,77.06260038320198
9.391737318532444,5.340982957445066,-2.1562168372463564,-1.8728558537209279,77.06260038320198
9.391737318532444,5.339041220999503,-2.1562168372463564,-1.8734903103120466,77.06260038320198
9.391737318532444,5.338453059880602,-2.1562168372463564,-1.8751311411963045,77.06260038320198
9.392626513028874,5.342483403618243,-2.1039765067536518,-1.8225282020717164,77.00032211917531
9.392626513028874,5.34170639586149,-2.1039765067536518,-1.8230792454895046,77.00032211917531
9.392626513028874,5.341532178574708,-2.1039765067536518,-1.8240294439234777,77.00032211917531
9.392626513028874,5.342742986438454,-2.1039765067536518,-1.8234806953741418,77.00032211917531
9.391737318532444,5.339546271393783,-2.1562168372463564,-1.875371143732727,77.06260038320198
9.364921558284552,5.318721070256879,-2.1201834767045575,-1.8393839413762334,76.98123731935289
9.392626513028874,5.34658095085556,-2.1039765067536518,-1.8232460501415302,77.00032211917531
9.391737318532444,5.344080059803894,-2.1562168372463564,-1.8760396196682085,77.06260038320198
9.391737318532444,5.3451662749305795,-2.1562168372463564,-1.8764709638987997,77.06260038320198
9.391737318532444,5.34761184154017,-2.1562168372463564,-1.8763677570778352,77.06260038320198
9.391737318532444,5.348730006884199,-2.1562168372463564,-1.8757518176010963,77.06260038320198
9.391737318532444,5.350528709300148,-2.1562168372463564,-1.8753233441849386,77.06260038320198
9.392626513028874,5.355820243247329,-2.1039765067536518,-1.8229345284676834,77.00032211917531
9.392626513028874,5.355945673199036,-2.1039765067536518,-1.8227892377391206,77.00032211917531
9.388512809407906,5.332187067925694,-2.127079717923009,-1.84467889846297,77.39110347882104
9.388512809407906,5.333410899592788,-2.127079717923009,-1.8447900412603133,77.39110347882104
9.392626513028874,5.359520693174581,-2.1039765067536518,-1.8222622899071708,77.00032211917531
9.392626513028874,5.3606181885855735,-2.1039765067536518,-1.8217997404139945,77.00032211917531
9.392626513028874,5.36173077735835,-2.1039765067536518,-1.8224534770250764,77.00032211917531
9.388512809407906,5.33874066161005,-2.127079717923009,-1.8437718809344523,77.39110347882104
9.392626513028874,5.364726499031721,-2.1039765067536518,-1.820945207064175,77.00032211917531
9.392626513028874,5.364739273894559,-2.1039765067536518,-1.8203072472436432,77.00032211917531
9.392626513028874,5.36403839759105,-2.1039765067536518,-1.821038864381677,77.00032211917531
9.388512809407906,5.338545447930052,-2.127079717923009,-1.84363522285126,77.39110347882104
9.392626513028874,5.362221453130834,-2.1039765067536518,-1.8231710382476092,77.00032211917531
9.391737318532444,5.357804181156535,-2.1562168372463564,-1.8762156023747214,77.06260038320198
9.391737318532444,5.356376299933354,-2.1562168372463564,-1.8769402032432212,77.06260038320198
9.391737318532444,5.355895107527953,-2.1562168372463564,-1.8783918450486585,77.06260038320198
9.392626513028874,5.359585730061441,-2.1039765067536518,-1.8276985716296505,77.00032211917531
9.391737318532444,5.355825369428605,-2.1562168372463564,-1.879935640700781,77.06260038320198
9.392626513028874,5.359536952397734,-2.1039765067536518,-1.8287151759406846,77.00032211917531
9.388512809407906,5.335313751622872,-2.127079717923009,-1.8504534211547963,77.39110347882104
9.364921558284552,5.321468040898034,-2.1201834767045575,-1.8507552429464589,76.98123731935289
9.392325338631913,5.3151045883393815,-2.2074842861022095,-1.9306948003916014,77.1130302974998
9.364574683584209,5.303512174185978,-2.171128770591327,-1.89677768234851,77.05319552442938
9.392626513028874,5.365518539408866,-2.1039765067536518,-1.83022645674895,77.00032211917531
9.392626513028874,5.366924928081595,-2.1039765067536518,-1.8292541712461021,77.00032211917531
9.364921558284552,5.326883234584095,-2.1201834767045575,-1.845592180543924,76.98123731935289
9.364921558284552,5.333997281698129,-2.1201834767045575,-1.8452157803365996,76.98123731935289
9.388512809407906,5.346518166617434,-2.127079717923009,-1.8511772183908246,77.39110347882104
9.392626513028874,5.3633392615421425,-2.1039765067536518,-1.8279365155649083,77.00032211917531
9.364921558284552,5.332667257959272,-2.1201834767045575,-1.843172894867294,76.98123731935289
9.391737318532444,5.361959930200511,-2.1562168372463564,-1.8792964476046552,77.06260038320198
9.392626513028874,5.359237027644926,-2.1039765067536518,-1.826560628710122,77.00032211917531
9.467350546851339,5.3946665496423325,-2.1354744019021474,-1.8568918165045503,77.31840036921758
9.51184133066434,5.424665212919737,-2.142540191230681,-1.860387393591197,77.44647761652227
9.392325338631913,5.349274918311156,-2.2074842861022095,-1.9302492413168557,77.1130302974998
9.392626513028874,5.3689636563228955,-2.1039765067536518,-1.8262010593757434,77.00032211917531
9.391737318532444,5.359281452209018,-2.1562168372463564,-1.874578934382758,77.06260038320198
9.391737318532444,5.375741855132106,-2.1562168372463564,-1.8742983093858492,77.06260038320198
9.343655748763538,5.330736009028756,-2.158576070015925,-1.8763096411306743,77.42094476903715
9.343655748763538,5.33135623286088,-2.158576070015925,-1.8752401822079166,77.42094476903715
9.34499961885923,5.332031928288868,-2.1083894741156124,-1.8243329319186283,77.3276006099361
9.343655748763538,5.332656509410224,-2.158576070015925,-1.8736404641216298,77.42094476903715
9.343655748763538,5.336942855169038,-2.158576070015925,-1.8750271845104285,77.42094476903715
9.343655748763538,5.331514426201258,-2.158576070015925,-1.8746370973146624,77.42094476903715
9.343655748763538,5.329363631208534,-2.158576070015925,-1.8763475682722601,77.42094476903715
9.343655748763538,5.325944332147805,-2.158576070015925,-1.8780756325304617,77.42094476903715
9.343655748763538,5.3153242444851845,-2.158576070015925,-1.878397796861749,77.42094476903715
9.34499961885923,5.327876182829537,-2.1083894741156124,-1.8261073090824018,77.3276006099361
9.343655748763538,5.35089243266085,-2.158576070015925,-1.8774360627571458,77.42094476903715
9.374642634952163,5.387903670045107,-2.1436272108005987,-1.865787362646364,77.43555627507322
9.343655748763538,5.33082181890226,-2.158576070015925,-1.8803193900869202,77.42094476903715
9.343655748763538,5.311875876176556,-2.158576070015925,-1.8797848050493438,77.42094476903715
9.343655748763538,5.323694255814171,-2.158576070015925,-1.8819062725187758,77.42094476903715
9.343655748763538,5.336081563547127,-2.158576070015925,-1.8836278464536191,77.42094476903715
9.343655748763538,5.330234867165776,-2.158576070015925,-1.8814569154306804,77.42094476903715
9.34499961885923,5.336934782754429,-2.1083894741156124,-1.8311345894085866,77.3276006099361
9.343655748763538,5.340571283288779,-2.158576070015925,-1.882711538832858,77.42094476903715
9.343655748763538,5.335546574902662,-2.158576070015925,-1.8813597181633421,77.42094476903715
9.343655748763538,5.33649630308398,-2.158576070015925,-1.880737453738225,77.42094476903715
9.34499961885923,5.3615457042463275,-2.1083894741156124,-1.8319658195848396,77.3276006099361
9.298470253777277,5.357362852447138,-2.2135233948137794,-1.9305197750498537,77.2357288469045
9.206261130930363,5.328027333338363,-2.159653957740574,-1.875877848034489,77.40842173256561
9.161614848955447,5.3559477896322925,-2.21468631177218,-1.934208141261378,77.22193141156757
9.114313839410675,5.335208579933537,-2.129468037398735,-1.8420415281250118,77.36612722364723
9.068915372526504,5.3622125758256844,-2.1607242631595454,-1.8575613499749994,77.39581227339228
8.954747391032486,5.428530551544085,-2.116615599234586,-1.8079729054292069,77.71353619289832
8.689256507602192,5.438630555401079,-2.1489102586713713,-1.8590099509662248,77.3799870908801
8.404250267249436,5.377704402676268,-2.120609964338004,-1.8392539936968406,77.66866042676715
8.303723698807403,5.423477901822495,-2.184275173309008,-1.8976511647438574,77.84558786161799
8.253273849849638,5.445139618932391,-2.1398326718115626,-1.845483182739205,77.71010752277228
8.165796172163178,5.377244951756537,-2.1852970663087543,-1.8823246615433789,77.8322876533729
8.198695403481,5.421978877235175,-2.1697037548271547,-1.8653443961526401,77.86124484028684
8.200524125072413,5.447422200579889,-2.117678818339137,-1.810820691237203,77.78849801639305
8.08503729456632,5.387327664622257,-2.1842364177826803,-1.8803343886669697,77.45467152486302
8.077784784822033,5.431536749634729,-2.1412101533171293,-1.8421996693003264,77.60201564971608
8.022217857135518,5.430153237429101,-2.1094808252628923,-1.812549998691211,77.65957759395815
7.935059113041784,5.391836726888018,-2.19605459997919,-1.9004094652272743,77.50807241692439
7.923311900167437,5.4047626765548165,-2.171671062984619,-1.8747647498164537,77.83798818910172
7.925189584966058,5.448179624912452,-2.1198069236287838,-1.8241623578279493,77.76680425272774
7.885017066621644,5.47015573839082,-2.1104174085940817,-1.8174493651970811,77.64953838904722
7.787582683714195,5.456278187184631,-2.120855782399688,-1.8329252907388547,77.75588515793059
7.648114040927055,5.425362291865852,-2.173591715746147,-1.8923652517724718,77.81468312234676
7.5105855147462055,5.427836126193189,-2.1745341875613646,-1.9021320845214869,77.80302516958375
7.444406295239991,5.516823544186022,-2.099271988456198,-1.8338393608903547,77.9785825121524
7.306603446351638,5.547538317120828,-2.1000054747541768,-1.8373785773946745,77.97000931743258
7.0659144360615205,5.476894160855346,-2.164034202171844,-1.901972558053729,78.15143526555816
6.927737820845291,5.50318483533153,-2.1648125630686557,-1.9060637603456845,78.14089685616366
6.755718427724577,5.480910872951391,-2.1028644454021754,-1.8452441059981208,77.93526456773034
6.6673902651655075,5.535939021971447,-2.2133388482215564,-1.951293003996888,78.21415227706262
6.529212204020288,5.54372192395364,-2.2142758269129605,-1.9546449110671325,78.20282365875524
6.4199102821535226,5.568771533847966,-2.1978471654006033,-1.9366023778150965,78.22172133423857
6.279840084852811,5.561809561003889,-2.2511422087567694,-1.9856046460750498,78.26487651013329
6.1003686922167235,5.520875675411631,-2.229311634082284,-1.9627372622768475,78.24669396402612
6.057414348878476,5.617316802569744,-2.1936983414428406,-1.9258912433137683,78.50946240629878
5.934663282683174,5.650676499456294,-2.177378092447254,-1.906513134371137,78.46203120828874
5.6950524115205745,5.581163394148321,-2.1881935423784915,-1.917235055793113,78.56491839962615
5.553053163380299,5.611795411794986,-2.2410220930248177,-1.9730824514013567,78.62731829899862
5.373497873723449,5.606400457331846,-2.228672559467389,-1.9607980507431453,79.01066861544882
5.234082589391542,5.631521619956715,-2.2291576980283554,-1.957685532570737,79.00310896585198
5.094698135368402,5.648948347020355,-2.229630058390372,-1.9566031031923687,78.99555374462228
4.934568762899936,5.638106519912987,-2.2671768296313743,-1.990263095095747,78.97071519141718
4.836486815827735,5.68394415074253,-2.2248766710789964,-1.9452572136197634,78.99865189025881
4.662568761036753,5.642234621882923,-2.2135995403388047,-1.9337648259761284,78.87985242656642
4.557735770611438,5.669200098463737,-2.226399755317849,-1.9455103190199368,78.9834502698486
4.50094399510583,5.731728073901409,-2.28444252853496,-2.0010189908710814,79.00882531670025
4.367283186631019,5.696700285884982,-2.232165087775931,-1.9475741272485052,78.92334807713542
4.272681511139793,5.690358270895626,-2.280449332625204,-1.9931069693267962,79.04454711171343
4.228274693743094,5.715624218699851,-2.232626402373884,-1.9422569544402162,78.91848401560307
4.133444590750608,5.681317355341477,-2.2810253357382986,-1.9877669027489455,79.03650885857823
4.117060180665976,5.717659007755624,-2.293554370687102,-1.997982072465073,79.1175360018114
4.052897507650912,5.7005588506086236,-2.2549376385087188,-1.9541123278404209,79.31948075490877
4.052897507650912,5.742656241691173,-2.2549376385087188,-1.9502537881193496,79.31948075490877
3.945601717690565,5.691047600278715,-2.2687783544847564,-1.9619825049794284,79.41745767395216
3.945601717690565,5.751566527672339,-2.2687783544847564,-1.9620274753192886,79.41745767395216
3.9131534174531044,5.780604758655862,-2.255249837864853,-1.9445090205977853,79.31362557176799
3.773432111152168,5.71913358587593,-2.255552054195038,-1.9405899793923191,79.30778841528748
3.6842979774045963,5.725705371078843,-2.2536263752916326,-1.9373421625329166,79.3151240379375
3.603048964499897,5.741150208902554,-2.31776891536781,-2.0024885600694957,79.10199674383614
3.559049663851778,5.8101469659149085,-2.2514545993788757,-1.9353437608735704,79.44914945788894
3.450234369368346,5.785012096293362,-2.2773389850443717,-1.9600941704144472,79.11392790033682
3.419157512149001,5.84320714291321,-2.251836674948966,-1.930497097062509,79.4444369089052
3.2792815158452973,5.77582470879713,-2.2522045425548054,-1.9305512092931432,79.43976864325766
3.2792815158452973,5.837691281700508,-2.2522045425548054,-1.9322470993406398,79.43976864325766
3.2291855981368944,5.833445999334521,-2.258936714524638,-1.942294380095891,79.37434291451626
3.1951917617917203,5.849948738612894,-2.228048656756265,-1.908990818384554,79.70322657807621
3.139421552537989,5.822556609798791,-2.2525581455285093,-1.9336467651834928,79.43514673131509
3.134072261449372,5.860460822405005,-2.3048409522589246,-1.9866359682904644,79.50952591825887
3.0470508167495387,5.832729149997153,-2.2805454368595988,-1.9607487123518128,79.79943315528102
3.0470508167495387,5.891990258292797,-2.2805454368595988,-1.9603937590363245,79.79943315528102
2.957990266731989,5.857273648373459,-2.305004257409953,-1.9851896312060078,79.47182548396975
2.919020205036341,5.908553484195225,-2.3292611523451376,-2.008203763119126,79.89235799656132
2.863224622274401,5.915177103038795,-2.353836373161497,-2.0332484386602148,79.58784287253702
2.77856317531691,5.9122966653488955,-2.3294155803203083,-2.0059605155551665,79.8890112913286
2.7233672942044067,5.92863868882714,-2.3541947073190967,-2.0258621050572385,79.58248425368372
2.583529750048299,5.887966509787708,-2.354536488666171,-2.022292653283586,79.57723278955714
2.528941277800383,5.961336612587921,-2.3407612398690185,-2.005173398861379,79.99455355333605
2.38814662900429,5.9330374549581375,-2.3410343177400468,-2.0002648018244433,79.99015974699898
2.2473669431936667,5.91495019220228,-2.341292661284787,-1.9958782823415644,79.98582658247877
2.1641302443344244,5.938638922292071,-2.3554617914787563,-2.0091190923901565,79.56214166169937
2.0764352612862993,5.9874670430889925,-2.3299726573428123,-1.9803829762955847,79.873405136299
1.9658514166873793,5.997159406242537,-2.3417649600722967,-1.9898140873566947,79.9773492380719
1.825115014841048,5.951585146450313,-2.3419788266036012,-1.981148367433302,79.97320845229193
1.7956505256547675,5.984927961160933,-2.3300948778010278,-1.9582538489995105,79.86771339522063
1.7342578629204564,5.9912590296984085,-2.315285416800501,-1.9342054085207991,80.26446860432307
